"CLINGEN GENE DISEASE VALIDITY CURATIONS REDUCED","","","","","","","","",""
"FILE CREATED: 2026-08-25","","","","","","","","",""
"WEBPAGE: https://search.clinicalgenome.org/kb/gene-validity","","","","","","","","",""
"+++++++++++","++++++++++++++","+++++++++++++","++++++++++++++++++","+++++++++","+++++++++","++++++++++++++","+++++++++++++","+++++++++++++++++++","+++++++++++++++++++"
"GENE SYMBOL","GENE ID (HGNC)","DISEASE LABEL","DISEASE ID (MONDO)","MOI","SOP","CLASSIFICATION","ONLINE REPORT","CLASSIFICATION DATE","GCEP"
"+++++++++++","++++++++++++++","+++++++++++++","++++++++++++++++++","+++++++++","+++++++++","++++++++++++++","+++++++++++++","+++++++++++++++++++","+++++++++++++++++++"
"ELANE","HGNC:3309","neutropenia","MONDO:0001475","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_259c43d2-b114-43bd-9e4e-a7beeb644323-2020-05-14T000924.456Z","2020-05-14T00:09:24.456Z","Hereditary Cancer Gene Curation Expert Panel"
"ELN","HGNC:3327","cutis laxa, autosomal dominant 1","MONDO:0007411","AD","SOP11","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6bfdc253-320e-4c03-959f-57348fe403fd-2024-10-04T160000.000Z","2024-10-04T16:00:00.000Z","Hereditary Cardiovascular Disease Gene Curation Expert Panel"
"EPM2A","HGNC:3413","Lafora disease","MONDO:0009697","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_f970ced6-0164-41ed-9e1f-1fb9f892bca6-2020-05-23T190000.000Z","2020-05-23T19:00:00.000Z","Epilepsy Gene Curation Expert Panel"
"EPS8","HGNC:3420","autosomal recessive nonsyndromic hearing loss 102","MONDO:0014428","AR","SOP7","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_7a6bd2bf-8ede-45cb-a1c1-65ee5221b440-2020-02-06T171614.553Z","2020-02-06T17:16:14.553Z","Hearing Loss Gene Curation Expert Panel"
"EPS8L2","HGNC:21296","nonsyndromic genetic hearing loss","MONDO:0019497","AR","SOP7","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e0022ad7-8497-4139-94a7-2546ba482c88-2020-02-05T170000.000Z","2020-02-05T17:00:00.000Z","Hearing Loss Gene Curation Expert Panel"
"ETV6","HGNC:3495","thrombocytopenia 5","MONDO:0014536","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_92a8c1cb-91c1-45cd-adbe-4180b1f6da7d-2020-01-22T170000.000Z","2020-01-22T17:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"EYS","HGNC:21555","EYS-related retinopathy","MONDO:0800391","AR","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_7f70860e-464d-4d26-aee0-07ef03e4da1b-2022-11-03T160000.000Z","2022-11-03T16:00:00.000Z","Retina Gene Curation Expert Panel"
"F12","HGNC:3530","congenital factor XII deficiency","MONDO:0009315","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_50bbe8d0-4feb-43c7-8573-9d7f85c82e54-2020-01-22T170000.000Z","2020-01-22T17:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"F13A1","HGNC:3531","factor XIII, A subunit, deficiency of","MONDO:0013187","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_dd9321a7-f45d-419e-94ce-101ab545a847-2020-07-22T160000.000Z","2020-07-22T16:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"F13B","HGNC:3534","factor XIII, b subunit, deficiency of","MONDO:0013190","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_403b3588-323c-4103-9207-cc9c8be12281-2020-07-22T160000.000Z","2020-07-22T16:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"F2","HGNC:3535","thrombophilia due to thrombin defect","MONDO:0008559","AD","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6389b3a3-ef86-4588-9be8-eb79dcb8d3cd-2020-06-24T160000.000Z","2020-06-24T16:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"F2","HGNC:3535","congenital prothrombin deficiency","MONDO:0013361","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6ba9c4b9-9984-4d31-a9ae-bf638838f201-2020-06-24T160000.000Z","2020-06-24T16:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"F5","HGNC:3542","congenital factor V deficiency","MONDO:0009210","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_beaa3af3-7d91-4d53-b081-de0e660c16c6-2020-03-25T160000.000Z","2020-03-25T16:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"FANCE","HGNC:3586","Fanconi anemia complementation group E","MONDO:0010953","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6da55a6e-2cf8-499c-b842-b5a435dbff3f-2020-05-14T001745.604Z","2020-05-14T00:17:45.604Z","Hereditary Cancer Gene Curation Expert Panel"
"FANCG","HGNC:3588","Fanconi anemia complementation group G","MONDO:0013565","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_1913bd10-1355-4067-93b6-9068924d77df-2019-04-19T160000.000Z","2019-04-19T16:00:00.000Z","Hereditary Cancer Gene Curation Expert Panel"
"FANCL","HGNC:20748","Fanconi anemia complementation group L","MONDO:0013566","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_93d0cb5f-4859-4b28-b647-3f8226fe5921-2020-07-30T203845.671Z","2020-07-30T20:38:45.671Z","Hereditary Cancer Gene Curation Expert Panel"
"FBXL4","HGNC:13601","Leigh syndrome","MONDO:0009723","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_fed67104-182c-48f2-85c0-ecb05cd6dd72-2020-11-23T193117.246Z","2020-11-23T19:31:17.246Z","Mitochondrial Diseases Gene Curation Expert Panel"
"FGA","HGNC:3661","congenital fibrinogen deficiency","MONDO:0018060","SD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_d34ded98-dbf7-4dc7-bea4-803db1857bf8-2020-01-22T170000.000Z","2020-01-22T17:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"FGB","HGNC:3662","congenital fibrinogen deficiency","MONDO:0018060","SD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_638c1588-9674-4bc3-a39c-2fc8f8b0ef09-2020-01-22T170000.000Z","2020-01-22T17:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"FGD4","HGNC:19125","Charcot-Marie-Tooth disease","MONDO:0015626","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e0aae8cd-9d57-4d8c-83ae-ed968cf186bc-2020-04-14T131822.010Z","2020-04-14T13:18:22.010Z","Charcot-Marie-Tooth Disease Gene Curation Expert Panel"
"FGG","HGNC:3694","congenital fibrinogen deficiency","MONDO:0018060","SD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_9ef37f0f-a5ae-402c-b319-7f7d731ecbb1-2020-01-23T173301.596Z","2020-01-23T17:33:01.596Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"FLNA","HGNC:3754","periventricular nodular heterotopia","MONDO:0020341","XL","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_80bc6280-7c21-4168-8a98-93c31fead5d7-2020-12-27T231155.213Z","2020-12-27T23:11:55.213Z","Intellectual Disability and Autism Gene Curation Expert Panel"
"FMO3","HGNC:3771","trimethylaminuria","MONDO:0011182","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_18ed3960-c745-46f1-aecc-155e713d6ef5-2020-08-14T184718.502Z","2020-08-14T18:47:18.502Z","Aminoacidopathy Gene Curation Expert Panel"
"GABRG2","HGNC:4087","epilepsy","MONDO:0005027","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_3a3176e9-ac0c-41fe-ae40-0750726c33d8-2020-01-21T170000.000Z","2020-01-21T17:00:00.000Z","Epilepsy Gene Curation Expert Panel"
"GANAB","HGNC:4138","polycystic kidney disease 3 with or without polycystic liver disease","MONDO:0010916","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e6392961-a64a-4818-903a-0bf88b32e736-2020-09-09T160000.000Z","2020-09-09T16:00:00.000Z","Kidney Cystic and Ciliopathy Disorders Gene Curation Expert Panel"
"GATA1","HGNC:4170","GATA1-Related X-Linked Cytopenia","MONDO:0100089","XL","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_ad980194-b275-4bbb-b3df-73c1a50d3eac-2020-05-27T040000.000Z","2020-05-27T04:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"GCH1","HGNC:4193","GTP cyclohydrolase I deficiency","MONDO:0100184","SD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_ed6c1e6c-5856-48aa-aa8f-47328e6b09eb-2020-12-11T200937.286Z","2020-12-11T20:09:37.286Z","Aminoacidopathy Gene Curation Expert Panel"
"GDAP1","HGNC:15968","Charcot-Marie-Tooth disease","MONDO:0015626","SD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_c6d93637-02f5-4f5d-b7a9-17356f084149-2020-07-28T144211.873Z","2020-07-28T14:42:11.873Z","Charcot-Marie-Tooth Disease Gene Curation Expert Panel"
"GJB1","HGNC:4283","Charcot-Marie-Tooth disease X-linked dominant 1","MONDO:0010549","XL","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_fcacd858-2376-4cc0-983a-156145e36595-2020-01-14T170000.000Z","2020-01-14T17:00:00.000Z","Charcot-Marie-Tooth Disease Gene Curation Expert Panel"
"GLUD1","HGNC:4335","hyperinsulinism-hyperammonemia syndrome","MONDO:0011717","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_924bd593-ba5a-49a5-bb71-8224271a713b-2020-11-13T170000.000Z","2020-11-13T17:00:00.000Z","Aminoacidopathy Gene Curation Expert Panel"
"GNS","HGNC:4422","mucopolysaccharidosis type 3D","MONDO:0009658","AR","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_63312833-baef-4b11-9769-c93957decef6-2022-09-02T160000.000Z","2022-09-02T16:00:00.000Z","Lysosomal Diseases Gene Curation Expert Panel"
"GP1BA","HGNC:4439","Bernard-Soulier syndrome","MONDO:0009276","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_7e3aa94f-1e87-4806-bc47-2f8c40e3d1bc-2020-05-27T160000.000Z","2020-05-27T16:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"GP1BA","HGNC:4439","platelet-type von Willebrand disease","MONDO:0008332","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_8fef91aa-8c41-4044-b601-da24c2bab351-2020-05-27T160000.000Z","2020-05-27T16:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"GRN","HGNC:4601","frontotemporal dementia and/or amyotrophic lateral sclerosis","MONDO:0030923","AD","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e76545e6-2411-44c5-a458-99f02aa7ff44-2023-05-25T160000.000Z","2023-05-25T16:00:00.000Z","Amyotrophic Lateral Sclerosis Spectrum Disorders Gene Curation Expert Panel"
"GTPBP3","HGNC:14880","Leigh syndrome","MONDO:0009723","AR","SOP7","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_0d1b0a47-e62d-48dd-8e0d-f2b1aff014a7-2020-02-12T203256.857Z","2020-02-12T20:32:56.857Z","Mitochondrial Diseases Gene Curation Expert Panel"
"HBB","HGNC:4827","beta-thalassemia HBB/LCRB","MONDO:0013517","AR","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_10e10aac-d9cc-4422-8fb9-b206e642bb27-2023-04-26T160000.000Z","2023-04-26T16:00:00.000Z","General Gene Curation Expert Panel"
"HEXA","HGNC:4878","Tay-Sachs disease","MONDO:0010100","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_1f7530b5-af31-40f9-ac18-a1b4d404285a-2020-05-27T160000.000Z","2020-05-27T16:00:00.000Z","General Gene Curation Expert Panel"
"HPS1","HGNC:5163","Hermansky-Pudlak syndrome 1","MONDO:0008748","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_f6d44a89-527f-4864-a1e1-dcd0a17000ca-2019-07-22T142842.174Z","2019-07-22T14:28:42.174Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"HPS3","HGNC:15597","Hermansky-Pudlak syndrome 3","MONDO:0013555","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_80370671-df62-4330-89f4-216d350e5958-2020-02-26T170000.000Z","2020-02-26T17:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"HPS4","HGNC:15844","Hermansky-Pudlak syndrome 4","MONDO:0013556","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_3649fe18-730d-4d46-ad60-b70d421abc02-2020-05-27T160000.000Z","2020-05-27T16:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"HPS5","HGNC:17022","Hermansky-Pudlak syndrome 5","MONDO:0013557","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_a761e746-824f-496c-8d9f-4f8cd50423c3-2020-10-28T160000.000Z","2020-10-28T16:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"HPS6","HGNC:18817","Hermansky-Pudlak syndrome 6","MONDO:0013558","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_602ae8f1-9e7f-4cc6-bf70-d572d98828c5-2020-11-25T170000.000Z","2020-11-25T17:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"HSD17B4","HGNC:5213","d-bifunctional protein deficiency","MONDO:0009855","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_b992de69-49b3-496d-a83a-5bcc427fdf98-2020-04-17T160000.000Z","2020-04-17T16:00:00.000Z","Peroxisomal Disorders Gene Curation Expert Panel"
"HSD3B7","HGNC:18324","congenital bile acid synthesis defect 1","MONDO:0011906","AR","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_ca1a2268-641c-422f-b065-8866af654d94-2022-07-11T160000.000Z","2022-07-11T16:00:00.000Z","General Inborn Errors of Metabolism Gene Curation Expert Panel"
"IDUA","HGNC:5391","mucopolysaccharidosis type 1","MONDO:0001586","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_042f8964-a8e1-4880-b873-73460088e8bf-2020-05-27T160000.000Z","2020-05-27T16:00:00.000Z","General Gene Curation Expert Panel"
"IL2RG","HGNC:6010","T-B+ severe combined immunodeficiency due to gamma chain deficiency","MONDO:0010315","XL","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e4a8be06-e082-47c7-b005-956b51424fd2-2021-04-22T191103.318Z","2021-04-22T19:11:03.318Z","SCID-CID Gene Curation Expert Panel"
"INS","HGNC:6081","monogenic diabetes","MONDO:0015967","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_9c21ba4d-785f-486f-84f8-511b9c89c137-2020-05-13T160000.000Z","2020-05-13T16:00:00.000Z","Monogenic Diabetes Gene Curation Expert Panel"
"INS","HGNC:6081","monogenic diabetes","MONDO:0015967","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_c5224322-637e-40a8-89eb-d44e01536f25-2020-05-13T160000.000Z","2020-05-13T16:00:00.000Z","Monogenic Diabetes Gene Curation Expert Panel"
"JAK3","HGNC:6193","T-B+ severe combined immunodeficiency due to JAK3 deficiency","MONDO:0010938","AR","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_669dcacf-8423-4507-a36c-feab049737b3-2020-12-18T200520.841Z","2020-12-18T20:05:20.841Z","SCID-CID Gene Curation Expert Panel"
"KAT6B","HGNC:17582","KAT6B-related multiple congenital anomalies syndrome","MONDO:0036042","AD","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_8cea46b8-c173-46f6-bd81-46b5411d0a0e-2023-01-04T070000.000Z","2023-01-04T07:00:00.000Z","Intellectual Disability and Autism Gene Curation Expert Panel"
"KAT6B","HGNC:17582","RASopathy","MONDO:0021060","AD","SOP6","Disputed","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_fb3c40d8-3aea-45bf-949e-c3ba7d96a6b4-2019-02-04T170000.000Z","2019-02-04T17:00:00.000Z","RASopathy Gene Curation Expert Panel"
"KCNE1","HGNC:6240","long QT syndrome 5","MONDO:0013372","AD","SOP8","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_957550ae-d91c-49e7-be7c-ff5a13faa3ff-2020-12-15T002142.973Z","2020-12-15T00:21:42.973Z","Long QT syndrome Gene Curation Expert Panel"
"KCNE2","HGNC:6242","long QT syndrome","MONDO:0002442","AD","SOP8","Disputed","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_9912be79-b172-46ca-a67c-99698de5590b-2020-12-15T002341.412Z","2020-12-15T00:23:41.412Z","Long QT syndrome Gene Curation Expert Panel"
"KCNH2","HGNC:6251","short QT syndrome","MONDO:0000453","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6b033c3f-04de-4806-a9f3-0b318082b32e-2020-08-03T160000.000Z","2020-08-03T16:00:00.000Z","Short QT syndrome Gene Curation Expert Panel"
"KCNJ2","HGNC:6263","long QT syndrome","MONDO:0002442","AD","SOP8","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_5dc2acbc-8dbe-4142-8f71-89f1576dde08-2020-12-15T002535.799Z","2020-12-15T00:25:35.799Z","Long QT syndrome Gene Curation Expert Panel"
"KCNJ2","HGNC:6263","short QT syndrome","MONDO:0000453","AD","SOP7","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_9111653a-7d9c-4d0e-94d9-daaa208a0b05-2020-10-27T160000.000Z","2020-10-27T16:00:00.000Z","Short QT syndrome Gene Curation Expert Panel"
"KCNJ5","HGNC:6266","long QT syndrome","MONDO:0002442","AD","SOP8","Disputed","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6fa6a520-ae6b-4638-a092-a61831d481bf-2020-12-15T002641.568Z","2020-12-15T00:26:41.568Z","Long QT syndrome Gene Curation Expert Panel"
"KCNQ1","HGNC:6294","short QT syndrome","MONDO:0000453","AD","SOP7","Strong","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_5000dde0-156c-45b0-87db-35a935c69cb7-2020-10-27T160000.000Z","2020-10-27T16:00:00.000Z","Short QT syndrome Gene Curation Expert Panel"
"KDSR","HGNC:4021","erythrokeratodermia variabilis et progressiva 4","MONDO:0033014","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_0a5d1542-feb7-4aaf-9079-55da7fb99a4a-2020-07-22T160000.000Z","2020-07-22T16:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"KIF1A","HGNC:888","syndromic intellectual disability","MONDO:0000508","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_1d586d93-7066-4db0-b623-8b7e3eafdc06-2020-09-24T134254.893Z","2020-09-24T13:42:54.893Z","Intellectual Disability and Autism Gene Curation Expert Panel"
"KIF5A","HGNC:6323","amyotrophic lateral sclerosis, susceptibility to, 25","MONDO:0060670","AD","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_5e7d2674-bce3-469c-b1e4-5cf57f5780a8-2022-05-26T110000.000Z","2022-05-26T11:00:00.000Z","Amyotrophic Lateral Sclerosis Spectrum Disorders Gene Curation Expert Panel"
"KIF5A","HGNC:6323","inherited neurodegenerative disorder","MONDO:0024237","AD","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_aad7dc3e-b664-4ffb-af0f-4eba346b43e7-2023-07-12T160000.000Z","2023-07-12T16:00:00.000Z","Charcot-Marie-Tooth Disease Gene Curation Expert Panel"
"KIT","HGNC:6342","gastrointestinal stromal tumor","MONDO:0011719","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_fa076c63-8ffe-46ff-ba44-255a6fca07e5-2020-01-14T184619.396Z","2020-01-14T18:46:19.396Z","Hereditary Cancer Gene Curation Expert Panel"
"LAMA2","HGNC:6482","LAMA2-related muscular dystrophy","MONDO:0100228","AR","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_53f18520-6a7c-4781-ad0e-09250570f10e-2022-03-14T204607.096Z","2022-03-14T20:46:07.096Z","Congenital Myopathies and Myasthenic Syndromes Gene Curation Expert Panel"
"LDLR","HGNC:6547","hypercholesterolemia, familial, 1","MONDO:0007750","SD","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_81788cfe-7520-4821-b80b-3ee0b2018909-2021-02-24T170000.000Z","2021-02-24T17:00:00.000Z","General Gene Curation Expert Panel"
"LGI1","HGNC:6572","autosomal dominant epilepsy with auditory features","MONDO:0010898","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_662936d4-11a7-43f3-9daf-4ba1a7c92ffe-2020-07-07T183907.849Z","2020-07-07T18:39:07.849Z","Epilepsy Gene Curation Expert Panel"
"LINS1","HGNC:30922","complex neurodevelopmental disorder","MONDO:0100038","AR","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_18885d8b-bd77-4386-a046-e39b7a9c4685-2023-02-07T063000.000Z","2023-02-07T06:30:00.000Z","Intellectual Disability and Autism Gene Curation Expert Panel"
"LONP1","HGNC:9479","Leigh syndrome","MONDO:0009723","AR","SOP7","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_3da0a308-3a7e-4101-b40b-1f23db106aea-2021-04-09T140215.539Z","2021-04-09T14:02:15.539Z","Mitochondrial Diseases Gene Curation Expert Panel"
"LRRC8A","HGNC:19027","agammaglobulinemia","MONDO:0015977","AD","SOP10","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_34cc03aa-0a62-41ba-bd58-e0affc50cf25-2024-08-19T180000.000Z","2024-08-19T18:00:00.000Z","Antibody Deficiencies Gene Curation Expert Panel"
"MALT1","HGNC:6819","combined immunodeficiency due to MALT1 deficiency","MONDO:0014197","AR","SOP9","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_537efc87-5f45-489b-9aa0-6bd3e029754e-2022-07-21T160000.000Z","2022-07-21T16:00:00.000Z","SCID-CID Gene Curation Expert Panel"
"MAN1B1","HGNC:6823","MAN1B1-congenital disorder of glycosylation","MONDO:0018349","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e0f50bc5-f7ac-4e0a-9762-d6cad9cc4585-2020-08-04T114702.993Z","2020-08-04T11:47:02.993Z","Intellectual Disability and Autism Gene Curation Expert Panel"
"MCCC1","HGNC:6936","3-methylcrotonyl-CoA carboxylase deficiency","MONDO:0018950","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6bd0c545-9ef8-4005-a124-a73be6178745-2019-10-25T160000.000Z","2019-10-25T16:00:00.000Z","Aminoacidopathy Gene Curation Expert Panel"
"MCEE","HGNC:16732","methylmalonic acidemia due to methylmalonyl-CoA epimerase deficiency","MONDO:0009615","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_b8546531-fe3d-48fd-8103-f5f84fd04514-2020-07-09T160000.000Z","2020-07-09T16:00:00.000Z","Aminoacidopathy Gene Curation Expert Panel"
"MCFD2","HGNC:18451","factor 5 and Factor VIII, combined deficiency of, 2","MONDO:0013331","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_afa4ae2a-c40d-4f25-affe-852a67144cdd-2020-06-24T160000.000Z","2020-06-24T16:00:00.000Z","Hemostasis/Thrombosis Gene Curation Expert Panel"
"MCM2","HGNC:6944","nonsyndromic genetic hearing loss","MONDO:0019497","AD","SOP7","Limited","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_29172723-c896-4cbf-a20b-9921fc72547f-2020-04-21T190000.000Z","2020-04-21T19:00:00.000Z","Hearing Loss Gene Curation Expert Panel"
"MED23","HGNC:2372","syndromic intellectual disability","MONDO:0000508","AR","SOP7","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6e8c75f0-39ae-4967-b95d-a92c55739876-2020-04-01T160000.000Z","2020-04-01T16:00:00.000Z","Intellectual Disability and Autism Gene Curation Expert Panel"
"MEGF10","HGNC:29634","MEGF10-related myopathy","MONDO:0013731","AR","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_1d00193c-b0fd-40b4-b5d5-51eecece9669-2020-01-27T170000.000Z","2020-01-27T17:00:00.000Z","Congenital Myopathies and Myasthenic Syndromes Gene Curation Expert Panel"
"MEGF8","HGNC:3233","MEGF8-related Carpenter syndrome","MONDO:0013998","AR","SOP8","Moderate","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_dd9400f1-2c0b-4ffd-989a-486b81779a53-2021-12-23T193047.075Z","2021-12-23T19:30:47.075Z","Craniofacial Malformations Gene Curation Expert Panel"
"MEN1","HGNC:7010","multiple endocrine neoplasia type 1","MONDO:0007540","AD","SOP7","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_a40ef20e-115c-4667-b4a2-6c7c8fb07a49-2020-05-13T170000.000Z","2020-05-13T17:00:00.000Z","Hereditary Cancer Gene Curation Expert Panel"
"MFSD8","HGNC:28486","neuronal ceroid lipofuscinosis","MONDO:0016295","AR","SOP8","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_0f42cb66-5f28-4674-8f5a-76e15880bbfc-2020-12-15T170000.000Z","2020-12-15T17:00:00.000Z","Epilepsy Gene Curation Expert Panel"
"MLYCD","HGNC:7150","malonic aciduria","MONDO:0009556","AR","SOP6","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_70af8ffa-430b-4c69-bfa9-d6ba2f7b4f32-2018-06-26T160000.000Z","2018-06-26T16:00:00.000Z","Fatty Acid Oxidation Disorders Gene Curation Expert Panel"
"MPC1","HGNC:21606","mitochondrial disease","MONDO:0044970","AR","SOP10","Definitive","https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_de4dba62-51ef-4e0b-942a-a2175d3f9fb1-2023-11-20T050000.000Z","2023-11-20T05:00:00.000Z","Mitochondrial Diseases Gene Curation Expert Panel"
